country,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE
1987-06,,,,,,,-13.68,,,68.69,26.95,,-9.906667,,13.11,-22.24,-5.8,5.63,-1.71,
1987-07,,,,,,,-2.64,,,69.68,31.74,,-7.586667,,12.06,-19.89,14.85,9.19,4.46,
1987-08,,,,,,,10.1,,,55.91,23.73,,-7.956666,,10.88,-20.96,4.14,7.97,-0.45,
1987-09,,,,,,,16.59,,,76.31,23.11,,-6.94,,10.54,-18.46,6.84,8.18,4.59,
1987-10,,,,,,,11.59,,,79.44,17.21,,-3.463333,,6.31,-15.57,12.99,11.49,10.69,
1987-11,,,,,,,24.65,,,69.72,19.07,,-5.14,,12.31,-17.52,2.5,14.41,0.21,
1987-12,,,,,,,20.56,,,72.89,32.62,,-8.026667,,13.12,-17.71,-2.95,6.75,6.28,
1988-01,,,,,,,17.63,,,64.25,29.7,,-9.106667,,14.81,-19.63,9.91,7.12,7.26,
1988-02,,,,,,,1.58,,,83.72,44.05,,-9.063334,,15.91,-19.45,6.33,8.17,7.81,
1988-03,,,,,,,16.95,,,77.46,26.44,,-8.023334,,15.42,-16.61,12.89,7.96,9.81,
1988-04,,,,,,,24.44,,,74.61,30.26,,-6.653333,,14.92,-12.02,12.87,6.98,9.94,
1988-05,,,,,,,17.06,,,77.73,24.65,,-4.563334,,12.12,-14.64,-6.03,13.07,3.77,
1988-06,,,,,,,13.41,,,74.65,22.8,,-1.526667,,9.29,-11.71,10.47,16.42,13.41,
1988-07,,,,,,,16.64,,,75.95,22.86,,-1.35,,6.92,-11.36,15.39,14.23,16.68,
1988-08,,,,,,,-6.06,,,67.55,30.93,,-0.16,,6.9,-10.77,6.68,17.19,11.74,
1988-09,,,,,,,15.95,,,70.94,25.91,,-0.43,,6.47,-7.5,7.44,12.68,11.68,
1988-10,,,,,,,30.42,,,81.9,19.7,,1.06,,5.45,-6.46,11.2,15.09,12.09,
1988-11,,,,,,,1.22,,,78.81,22.89,,1.316667,,6.35,-7.25,-3.71,17.55,-3.46,
1988-12,,,,,,,13.73,,,81.58,15.92,,4.083333,,2.53,-0.02,18.1,14.8,17.16,
1989-01,,,,,,,19.91,,,71.2,17.81,,3.643333,,0.65,-0.85,12.98,12.43,18.35,
1989-02,,,,,,,10.15,,,71.05,19.28,,4.093333,,2.24,-1.12,0.11,15.64,6.16,
1989-03,,,,,,,18.18,,,69.67,14.24,,1.416667,,8.55,-0.37,18.07,13.17,15.0,
1989-04,,,,,,,7.4,,,64.49,16.37,,-0.8266667,,9.71,-4.09,14.72,11.32,10.72,
1989-05,,,,,,,18.09,,,70.7,12.73,,1.236667,,7.26,1.49,19.32,9.48,17.95,
1989-06,,,,,,,26.3,,,78.84,13.96,,3.18,,4.33,4.15,13.25,9.72,17.55,
1989-07,,,,,,,38.25,,,76.15,15.44,,2.166667,,9.01,4.45,9.51,11.06,19.89,
1989-08,,,,,,,36.9,,,80.91,13.28,,1.95,,9.73,3.89,-7.59,11.69,9.69,
1989-09,,,,,,,35.18,,,78.75,12.6,,3.94,,9.28,3.69,14.24,17.41,18.16,
1989-10,,,,,,,38.74,,,78.07,13.61,,3.383333,,10.54,3.79,0.09,16.9,10.52,
1989-11,,,,,,,24.95,,,73.62,14.27,,4.556667,,7.12,2.21,10.2,18.58,13.73,
1989-12,,,,,,,29.09,,,72.37,13.91,,6.53,,6.34,4.86,13.51,21.07,18.61,
1990-01,,,,,,,27.42,,,87.76,14.25,,5.733333,,5.12,3.59,4.98,18.73,8.23,
1990-02,,,,,,,30.11,,,74.37,16.48,,4.526667,,5.18,3.53,10.15,15.23,14.49,
1990-03,,,,,,,36.6,,,80.09,14.92,,4.986667,,2.8,2.24,-0.29,15.52,4.78,
1990-04,,,,,,,42.22,,,73.82,16.98,,3.083333,,1.81,-1.39,3.17,12.45,14.88,
1990-05,,,,,,,25.82,,,76.86,21.18,,2.3,,3.79,-1.85,1.44,12.54,3.18,
1990-06,,,,,,,34.47,,,84.05,17.47,,0.6,,6.68,-1.15,11.35,9.63,21.54,
1990-07,,,,,,,26.83,,,55.51,21.75,,-1.666667,,7.52,-4.42,-17.81,6.94,-5.62,
1990-08,,,,,,,17.33,,,67.58,34.87,,-2.73,,7.91,-5.71,3.47,5.43,5.19,
1990-09,,,,,,,19.09,,,69.79,27.57,,-5.52,,9.94,-8.71,-0.39,2.09,4.98,
1990-10,,,,,,,17.32,,,61.74,27.9,,-8.476666,,11.0,-10.65,-9.49,-3.78,0.26,
1990-11,,,,,,,20.73,,,69.81,31.51,,-10.64,,13.68,-12.26,3.64,-5.98,5.65,
1990-12,,,,,,,19.35,,,63.99,26.69,,-14.15333,,17.9,-17.61,-6.26,-6.95,-0.48,
1991-01,,,,,,,21.52,,,64.69,21.0,,-15.16667,,15.11,-21.87,-18.45,-8.52,2.41,
1991-02,,,,,,,25.67,,,62.29,25.78,,-19.00667,,21.45,-21.98,-2.89,-13.59,1.31,
1991-03,,,,,,,12.85,,,63.7,33.25,,-18.41667,,22.78,-27.97,-17.82,-4.5,-6.41,
1991-04,,,,,,,13.35,,,64.58,33.6,,-23.02,,23.84,-36.67,-19.71,-8.55,-18.48,
1991-05,,,,,,,13.81,,,55.35,38.84,,-21.24667,,24.38,-34.53,2.58,-4.83,-0.58,
1991-06,,,,,,,8.96,,,52.7,40.53,,-24.62,,26.26,-38.41,-11.55,-9.19,-11.36,
1991-07,,,,,,,6.1,,,58.76,35.68,,-25.31333,,27.22,-39.77,-21.58,-8.95,-14.81,
1991-08,,,,,,,23.99,,,62.77,30.68,,-23.90333,,28.04,-36.33,5.4,-7.34,-3.38,
1991-09,,,,,,,20.43,,,60.11,26.04,,-25.61,,26.7,-41.83,-12.08,-8.3,-13.33,
1991-10,,,,,,,11.14,,,58.14,27.46,,-25.81333,,27.62,-44.57,-12.11,-5.25,-6.96,
1991-11,,,,,,,23.87,,,58.73,27.17,,-25.65667,,28.26,-42.3,1.06,-6.41,-3.73,
1991-12,,,,,,,27.82,,,65.49,26.49,,-25.50333,,28.56,-44.62,-15.68,-3.33,-16.05,
1992-01,,,,,,,11.49,,,60.55,28.1,,-24.68333,,29.26,-43.75,-14.19,-1.04,-11.88,
1992-02,,,,,,,19.04,,,61.66,29.1,,-23.89333,,25.45,-44.21,-2.01,-2.02,-8.04,
1992-03,,,,,,,28.45,,,52.4,20.07,,-23.89333,,24.63,-44.78,-6.45,-2.27,-1.61,
1992-04,,,,,,,-0.23,,,57.85,27.07,,-22.70333,,25.23,-42.38,0.56,-0.5,-6.41,
1992-05,,,,,,,14.31,,,62.01,26.51,,-23.85333,,27.3,-40.71,-2.06,-3.55,-4.48,
1992-06,,,,,,,16.97,,,48.61,26.66,,-26.13667,,25.36,-48.35,-13.08,-4.7,-6.3,
1992-07,,,,,,,12.55,,,48.75,22.09,,-24.36,,23.38,-44.83,-2.37,-4.87,-8.35,
1992-08,,,,,,,-5.35,,,35.67,23.08,,-26.12667,,24.64,-44.51,-7.55,-9.23,5.25,
1992-09,,,,,,,-17.71,,,31.05,27.16,,-28.95,,26.16,-48.16,-14.78,-12.53,-14.83,
1992-10,,,,,,,1.56,,,32.51,21.11,,-27.6,,23.69,-47.32,-4.52,-11.79,-12.02,
1992-11,,,,,,,2.18,,,26.18,-0.23,,-29.24667,,25.36,-50.25,-23.13,-12.13,-20.78,
1992-12,,,,,,,-47.23,,,-3.78,24.53,,-31.97333,,25.47,-53.15,-22.34,-17.3,-25.3,
1993-01,,,,,,,-2.22,,,12.17,17.22,,-31.24667,,24.85,-51.28,-10.51,-17.61,-17.12,
1993-02,,,,,,,0.15,,,17.99,8.39,,-31.50667,,27.13,-50.95,-18.82,-16.44,-15.09,
1993-03,,,,,,,-30.59,,,16.96,18.28,,-31.96,,25.66,-53.19,-13.71,-17.03,-13.27,
1993-04,,,,,,,-7.52,,,28.76,16.59,,-32.77333,,28.36,-56.87,-6.93,-13.09,-16.27,
1993-05,,,,,,,-11.01,,,27.18,15.06,,-31.44333,,28.63,-57.34,-12.64,-8.36,-15.1,
1993-06,,,,,,,-26.68,,,26.03,13.61,,-31.73,,27.36,-57.27,-19.57,-10.56,-17.46,
1993-07,,,,,,,-14.07,,,27.15,17.34,,-29.81333,,27.29,-55.06,2.11,-7.09,-9.09,
1993-08,,,,,,,-3.92,,,38.56,24.73,,-27.59333,,24.37,-55.3,-12.67,-3.11,-6.9,
1993-09,,,,,,,-12.55,,,28.66,29.09,,-24.80667,,24.44,-50.17,-1.07,0.19,-3.67,
1993-10,,,,,,,-7.19,,,8.85,34.45,,-24.84,,23.5,-50.8,-0.11,-0.22,-1.63,
1993-11,,,,,,,-20.68,,,37.14,34.05,,-22.51667,,21.36,-50.5,-13.01,4.31,-9.17,
1993-12,,,,,,,-5.21,,,57.04,35.48,,-19.45333,,19.89,-45.33,12.46,6.86,9.55,
1994-01,,,,,,,-11.81,,,55.05,35.6,,-19.01,,21.67,-46.24,5.96,10.88,0.02,
1994-02,,,,,,,-18.91,,,38.7,31.7,,-19.02333,,19.15,-48.53,-2.78,10.61,0.15,
1994-03,,,,,,,-7.62,,,37.23,33.58,,-16.86667,,19.18,-42.54,5.83,11.12,4.81,
1994-04,,,,,,,4.52,,,26.57,18.31,,-13.55,,16.73,-37.55,7.73,13.63,10.36,
1994-05,,,,,,,9.0,,,38.62,26.9,,-10.97667,,14.53,-32.9,-0.33,14.5,8.07,
1994-06,,,,,,,-6.36,,,39.74,29.38,,-10.42333,,15.0,-33.29,10.37,17.02,11.17,
1994-07,,,,,,,10.45,,,35.34,31.38,,-10.29333,,14.27,-32.77,10.46,16.16,12.68,
1994-08,,,,,,,-9.05,,,30.92,30.75,,-9.95,,14.09,-31.52,-0.06,15.76,7.46,
1994-09,,,,,,,17.29,,,41.21,18.74,,-9.223333,,12.97,-32.39,8.13,17.69,16.81,
1994-10,0.4,-11.6,-11.48,-11.72,-14.95,,8.01,,,38.4,29.91,,-10.30667,,14.74,-31.5,6.21,15.32,10.77,
1994-11,-2.318745,-13.84052,-12.06892,-15.61213,-13.91998,,11.45,,,29.74,24.22,,-9.796667,,14.12,-27.83,1.52,12.56,2.6,
1994-12,-2.995354,-13.35452,-12.14177,-14.56728,-14.00637,,-0.58,,,25.15,31.31,,-7.456666,,14.1,-26.25,16.04,17.98,19.5,
1995-01,-3.85,-19.06,-13.08,-25.04,-18.45,,16.38,,,37.3,44.88,,-6.736667,,10.84,-24.82,11.83,15.45,17.74,
1995-02,-8.651054,-20.08887,-12.17308,-28.00465,-20.44688,,12.65,,,31.67,35.75,,-7.416667,,12.03,-26.0,2.36,15.78,11.79,
1995-03,-9.389649,-21.68123,-14.80978,-28.55269,-18.83707,,3.44,,,24.84,36.68,,-8.05,,14.1,-24.09,7.04,14.04,7.49,
1995-04,-8.1,-23.48,-19.81,-27.15,-27.6,,-20.81,,,7.04,33.56,,-9.746667,,14.08,-24.22,0.75,9.06,8.31,
1995-05,-16.77833,-28.3164,-25.11451,-31.51829,-35.07355,,-3.39,,,7.75,20.23,,-11.78667,,14.15,-28.31,-8.88,7.1,-0.54,
1995-06,-18.12615,-29.57624,-26.79326,-32.35923,-36.03566,,5.06,,,11.18,34.0,,-13.75667,,15.5,-27.17,3.36,1.4,9.75,
1995-07,-19.86,-30.595,-30.41,-30.78,-41.6,,-6.79,,,12.97,41.62,,-12.55,,17.16,-28.89,-7.44,8.4,3.44,
1995-08,-28.21679,-35.80054,-34.42247,-37.17861,-45.40283,,-0.33,,,16.59,36.85,,-15.66333,,19.41,-29.86,-5.25,2.28,-0.67,
1995-09,-28.97849,-36.71239,-35.40448,-38.0203,-45.38202,,-2.27,,,10.04,36.15,,-17.63,,20.93,-30.7,-4.33,-1.26,1.6,
1995-10,-26.57,-35.02,-32.97,-37.07,-44.33,,-7.57,,,13.22,29.68,,-18.42333,,22.34,-32.13,-10.96,-0.8,-3.79,
1995-11,-34.99982,-39.69616,-36.95338,-42.43893,-46.93214,,-19.02,,,11.51,39.05,,-19.13,,21.99,-35.61,-3.93,0.21,3.94,
1995-12,-35.40268,-39.11876,-36.85979,-41.37772,-46.53856,,-14.76,,,16.13,29.81,,-19.61,,22.47,-36.04,-8.53,-0.32,0.75,
1996-01,-31.08,-39.875,-37.28,-42.47,-45.78,,-28.18,,,-3.53,27.69,,-21.76,,23.0,-39.63,-9.32,-2.65,-5.08,
1996-02,-38.24464,-42.80899,-39.93469,-45.68329,-47.93902,,-15.57,,,-4.4,29.48,,-21.5,,21.84,-39.55,-8.22,-3.11,-5.58,
1996-03,-38.63798,-44.05146,-42.14265,-45.96028,-46.2925,,-11.42,,,-4.01,27.06,,-22.76333,,22.8,-41.45,-12.67,-4.04,-7.08,
1996-04,-38.67,-42.36,-39.93,-44.79,-51.51,,-22.37,,,6.26,30.9,,-23.86333,,22.71,-45.44,-19.25,-3.44,-10.42,
1996-05,-44.66261,-46.71473,-44.16417,-49.26529,-52.61675,,-25.76,,,-5.73,34.22,,-24.47,,23.64,-44.48,-5.57,-5.29,-4.48,
1996-06,-45.95543,-47.82631,-45.65539,-49.99723,-53.64095,,-12.17,,,-3.85,33.75,,-24.8,,23.38,-46.01,-6.6,-5.01,-4.93,
1996-07,-34.79,-40.715,-37.06,-44.37,-48.17,,-15.74,,,-12.73,27.92,,-24.49,,23.37,-45.56,-18.14,-4.54,-14.03,
1996-08,-41.6214,-46.21649,-39.86808,-52.5649,-48.34929,,-16.39,,,-10.75,24.52,,-24.26667,,22.81,-45.07,-2.96,-4.92,-5.0,
1996-09,-42.29278,-46.84256,-40.55947,-53.12566,-48.10881,,-18.99,,,-11.31,22.0,,-25.24333,,22.39,-46.72,-11.61,-6.62,-10.45,
1996-10,-35.14,-41.14,-40.86,-41.42,-47.02,,-31.59,,,-25.75,23.74,,-25.04,,22.91,-47.96,-11.6,-4.25,-6.55,
1996-11,-39.40121,-42.19947,-40.73776,-43.66117,-46.31918,,-13.41,,,-14.2,24.48,,-23.38667,,21.64,-44.37,-2.12,-4.15,-5.75,
1996-12,-39.28464,-41.51603,-40.29899,-42.73308,-45.16906,,-17.38,,,-10.93,24.6,,-22.92333,,17.89,-46.1,-12.87,-4.78,-12.1,
1997-01,-37.18,-39.98,-41.01,-38.95,-49.02,,-21.92,,,-0.8,23.11,,-23.49667,,21.29,-44.8,-8.83,-4.4,-6.96,
1997-02,-42.24416,-43.13226,-42.58487,-43.67965,-44.76708,,-22.12,,,-5.19,22.58,,-22.64,,22.11,-42.97,-6.13,-2.84,-4.86,
1997-03,-42.03025,-43.84167,-44.08566,-43.59769,-43.25304,,-13.82,,,14.79,19.87,,-19.64333,,20.79,-40.24,-1.49,2.1,-2.34,
1997-04,-37.26,-39.285,-38.42,-40.15,-41.58,,-7.12,,,8.65,30.73,,-19.01333,,19.66,-40.85,-14.95,3.47,-10.9,
1997-05,-37.79733,-35.16176,-26.9184,-43.40512,-39.61835,,6.37,,,26.98,14.36,,-16.61667,,19.65,-37.24,13.34,7.04,16.18,
1997-06,-38.78545,-35.87996,-27.9543,-43.80561,-40.51274,,-0.84,,,17.92,13.57,,-16.05,,20.37,-38.17,-2.07,10.39,-6.61,
1997-07,-38.4,-40.225,-35.85,-44.6,-39.95,,-6.41,,,18.21,12.52,,-13.27,,16.42,-32.96,5.19,9.57,6.57,
1997-08,-38.95722,-41.25779,-36.13194,-46.38363,-42.38406,,2.81,,,19.4,20.68,,-13.44667,,14.19,-33.23,6.71,7.08,9.26,
1997-09,-39.57538,-41.42464,-36.43697,-46.41232,-41.73047,,-2.74,,,29.71,14.58,,-8.11,,14.33,-29.19,1.29,19.19,6.63,
1997-10,-34.41,-33.795,-24.0,-43.59,-36.27,,7.16,,,38.06,19.39,,-5.21,,11.19,-24.93,7.11,20.49,9.4,
1997-11,-36.89339,-33.2734,-20.32858,-46.21822,-39.30676,,21.13,,,36.2,17.34,,-5.523334,,11.4,-22.42,9.27,17.25,12.81,
1997-12,-36.30162,-32.47293,-19.65025,-45.29561,-37.41382,,10.23,,,33.6,15.61,,-5.886667,,11.73,-23.97,0.1,18.04,4.64,
1998-01,-30.9,-29.68,-20.52,-38.84,-30.65,,18.52,,,34.55,19.41,,-5.42,,12.78,-21.06,10.78,17.58,11.58,
1998-02,-31.09468,-28.7678,-18.84678,-38.68882,-29.79793,,17.48,,,44.89,15.19,,-8.393333,,13.75,-26.88,3.38,15.45,6.57,
1998-03,-30.06726,-29.0345,-19.64717,-38.42183,-28.19069,,15.59,,,33.31,21.36,,-11.69333,,14.39,-28.51,0.76,7.82,8.43,
1998-04,-23.41,-26.425,-21.34,-31.51,-28.16,,11.28,,,41.86,18.59,,-10.27667,,15.71,-25.83,2.58,10.71,3.3,
1998-05,-25.96302,-27.24161,-21.61621,-32.86701,-25.14042,,15.57,,,27.08,20.54,,-9.726666,,14.16,-27.28,1.37,12.26,11.48,
1998-06,-26.55102,-27.63548,-22.33562,-32.93533,-26.34458,,13.98,,,33.64,18.5,,-8.613334,,13.37,-23.81,-1.78,11.34,2.01,
1998-07,-9.0,-16.415,-10.41,-22.42,-24.37,,18.37,,,40.4,20.99,,-10.79667,,17.63,-27.41,8.16,12.65,8.02,
1998-08,-5.615358,-12.04698,-8.485731,-15.60823,-17.40312,,18.88,,,39.87,16.81,,-12.53667,,20.42,-26.95,4.0,9.76,8.79,
1998-09,-6.242172,-11.81516,-8.39518,-15.23515,-16.38973,,13.58,,,30.99,17.87,,-14.17,,17.62,-30.28,-0.13,5.39,3.73,
1998-10,-9.23,-15.655,-11.34,-19.97,-14.98,,22.36,,,25.2,13.92,,-18.44,,18.48,-32.0,-1.87,-4.84,0.84,
1998-11,-9.928576,-15.13967,-11.54831,-18.73103,-11.95663,,18.32,,,28.68,12.29,,-17.93,,19.59,-35.95,-15.74,1.75,-5.3,
1998-12,-9.124032,-14.41185,-10.80008,-18.02363,-9.98982,,17.05,,,24.06,10.55,,-16.78,,20.06,-35.33,-6.5,5.05,-3.39,
1999-01,-2.45,-10.69,-7.17,-14.21,-20.84,,23.5,,,32.4,14.98,,-15.60667,,20.01,-33.34,1.05,6.53,5.77,
1999-02,-3.260765,-8.628766,-6.059112,-11.19842,-20.15215,,7.17,,,34.29,18.55,,-11.03,,19.26,-30.85,-5.36,17.02,-0.51,-30.15
1999-03,-1.320908,-8.537581,-6.142233,-10.93293,-18.56023,,3.64,,,28.41,13.47,,-15.22667,,20.12,-35.29,-8.15,9.73,-4.52,-32.89
1999-04,2.01,-8.715,-3.34,-14.09,-14.56,,35.28,,,30.63,14.78,,-11.97667,2.16,15.97,-30.55,8.0,10.59,2.3,-28.95
1999-05,5.488178,-5.913207,-0.1547244,-11.67169,-10.75869,,11.89,,,39.46,16.35,,-11.67333,,16.47,-31.06,-0.97,12.51,-4.95,-27.17
1999-06,4.882485,-6.137628,-0.6973353,-11.57792,-12.12798,,6.36,,,40.9,17.59,,-12.09333,,17.04,-33.91,-2.76,14.67,-2.86,-26.85
1999-07,7.93,-4.28,-0.69,-7.87,-1.66,,41.35,,,43.57,18.59,,-9.936666,1.25,16.39,-31.14,10.7,17.72,3.83,-26.17
1999-08,7.79238,-2.352053,0.5404662,-5.244572,3.379117,,26.39,,,39.05,19.53,,-9.84,,16.98,-29.61,1.17,17.07,-1.62,-23.82
1999-09,6.83776,-1.78065,1.033554,-4.594855,4.645905,,29.47,,,44.31,21.01,,-6.893333,,14.56,-24.35,6.62,18.23,6.87,-21.84
1999-10,13.89,2.9,7.67,-1.87,6.56,,25.47,,,53.2,20.39,,-4.57,3.86,13.75,-22.88,13.63,22.92,12.13,-19.69
1999-11,14.72861,1.956211,7.472197,-3.559774,5.157462,,22.27,,,50.56,21.31,,-4.48,,15.31,-22.75,3.37,24.62,4.73,-16.05
1999-12,15.39562,2.574241,8.132517,-2.984035,6.634915,,46.21,,,56.19,21.72,,-2.42,,12.96,-15.84,20.56,21.54,19.79,-12.25
2000-01,17.4,4.52,11.1,-2.06,10.71,,33.76,,,49.29,16.88,,-2.033333,12.32,13.2,-15.29,9.2,22.39,12.7,-10.26
2000-02,18.83121,5.532596,12.90577,-1.840578,10.97565,,35.72,,,51.76,21.43,,0.32,,13.16,-12.99,7.08,27.11,9.3,-7.07
2000-03,21.30291,5.688794,13.23408,-1.856492,12.57472,,50.32,,,56.02,10.71,,4.293334,,8.09,-4.47,20.74,25.44,28.25,-1.18
2000-04,25.15,15.575,18.31,12.84,11.95,,21.2,,,58.25,20.4,,3.673333,18.16,8.68,-4.35,16.5,24.05,19.43,-3.03
2000-05,24.80817,15.63362,18.266,13.00124,12.10612,,39.22,,,51.95,23.26,,4.31,,8.51,-1.81,-4.18,23.25,9.56,2.2
2000-06,24.20402,15.43347,17.77861,13.08832,10.49533,,40.9,,,55.97,18.38,,6.526667,,5.15,1.88,29.76,22.85,29.57,4.11
2000-07,26.16,6.465,14.48,-1.55,9.79,,23.24,,,49.23,16.08,,5.686666,24.51,5.57,-0.64,-2.62,23.27,-1.31,4.16
2000-08,22.9386,6.426796,16.52169,-3.668097,6.352744,,22.66,,,52.32,13.8,,6.256667,,7.71,0.37,-4.25,26.11,10.65,5.08
2000-09,21.82171,7.041433,17.24779,-3.164923,7.609181,,32.96,,,48.66,12.49,,7.553333,,7.19,2.59,17.72,27.26,17.22,5.9
2000-10,28.79,8.945,11.87,6.02,10.06,,33.68,,,47.31,11.5,,8.963333,20.18,7.06,6.69,6.38,27.26,13.34,5.74
2000-11,32.53671,11.07324,14.41313,7.733356,13.04156,,26.62,,,50.41,8.87,,9.686666,,6.52,6.86,9.74,28.72,10.92,3.96
2000-12,32.93246,11.35469,14.97268,7.7367,13.50522,,24.31,,,48.9,14.64,,8.09,,6.42,4.7,14.37,25.99,16.48,5.68
2001-01,28.3,7.63,12.71,2.55,14.67,,26.51,,,46.87,17.5,,5.63,18.58,5.94,3.11,-2.17,19.72,8.91,1.3
2001-02,28.99812,10.50556,14.75103,6.260094,17.51097,,38.54,,,42.25,15.12,,2.486667,,6.04,-1.81,12.47,15.31,14.74,-3.29
2001-03,31.5906,10.6112,15.29294,5.929451,18.87703,,23.13,,,36.67,18.12,,0.98,,7.8,-6.24,3.3,16.98,9.12,-8.11
2001-04,21.22,4.065,6.9,1.23,6.99,,31.52,,,35.46,20.78,,-1.533333,9.77,12.6,-6.68,-8.94,14.68,4.03,-7.75
2001-05,21.08445,5.021328,7.374777,2.66788,0.3629929,,18.0,,,39.84,22.31,,-5.56,,13.71,-12.42,-7.17,9.45,3.64,-13.42
2001-06,20.50481,4.880384,6.998746,2.762023,-0.7934289,,27.84,,,32.94,22.56,,-7.896667,,14.96,-16.12,6.73,7.39,7.13,-14.92
2001-07,20.39,2.465,5.23,-0.3,-7.56,,40.19,,,33.71,20.72,,-7.68,-1.68,11.13,-19.05,-17.04,7.14,-4.48,-16.78
2001-08,20.79485,2.677267,4.847851,0.5066823,-13.22369,,16.41,,,24.98,27.99,,-6.93,,11.09,-20.13,-3.19,10.43,-7.48,-20.37
2001-09,19.6015,3.241637,5.644528,0.8387471,-12.10783,,15.48,,,19.14,21.71,,-13.40333,,16.95,-26.64,-10.02,3.38,-10.31,-22.51
2001-10,17.54,-3.425,-3.09,-3.76,-20.91,,19.61,,,22.76,19.59,,-19.47667,-17.22,18.16,-32.41,-23.62,-7.86,-15.82,-24.9
2001-11,15.05666,-4.334216,-4.631111,-4.03732,-32.09886,,11.24,,,11.78,23.38,,-22.69,,23.55,-34.46,-12.45,-10.06,-6.57,-26.94
2001-12,15.24477,-4.288071,-4.13051,-4.445631,-32.34739,,23.35,,,25.66,22.91,,-21.15,,21.97,-35.62,-13.75,-5.86,-9.04,-38.84
2002-01,13.34,-7.8,-7.25,-8.35,-34.65,,15.6,,,21.28,21.6,,-17.62,-7.54,16.76,-39.12,-13.25,3.02,-15.18,-38.97
2002-02,12.67331,-8.381299,-6.343728,-10.41887,-41.21101,,10.02,,,18.61,20.94,,-13.10667,,13.97,-35.74,-2.47,10.39,-8.56,-33.62
2002-03,14.87804,-8.565419,-5.999699,-11.13114,-40.02245,,16.15,,,24.81,20.57,,-16.13667,,17.71,-36.6,-10.1,5.9,-6.33,-27.21
2002-04,2.95,-11.19,-10.96,-11.42,-29.18,,23.77,,,16.59,18.15,,-14.51,-1.14,16.65,-41.39,-4.62,14.51,-7.85,-33.8
2002-05,-1.810105,-13.19111,-11.80268,-14.57954,-36.01738,,11.46,,,25.91,18.62,,-14.76333,,17.8,-40.34,13.35,13.85,13.83,-39.8
2002-06,-2.236518,-13.35735,-12.14421,-14.57049,-36.68999,,0.19,,,15.67,17.77,,-13.78,,15.83,-37.88,3.62,12.37,-1.63,-39.8
2002-07,-6.27,-16.485,-13.58,-19.39,-36.2,,-7.61,,,20.89,20.09,,-15.05,-5.19,18.16,-36.7,-11.53,9.71,-6.89,-36.01
2002-08,-8.257715,-18.1304,-15.33646,-20.92433,-46.05368,,3.56,,,18.69,20.0,,-13.87667,,15.84,-33.73,-0.7,7.94,3.45,-28.96
2002-09,-9.033159,-17.68501,-14.56132,-20.80871,-44.9963,,-1.74,,,22.31,23.26,,-17.08333,,17.5,-39.8,-11.71,6.05,-7.35,-35.15
2002-10,-9.93,-17.85,-14.62,-21.08,-36.38,,-15.44,,,12.64,26.76,,-17.30667,-11.56,17.85,-41.2,-5.9,7.13,-7.89,-38.37
2002-11,-12.63581,-15.88012,-12.09054,-19.6697,-41.276,,6.86,,,17.73,23.66,,-17.58667,,17.06,-39.46,3.33,3.76,0.22,-38.61
2002-12,-12.42803,-15.97349,-11.56761,-20.37938,-42.07505,,-19.62,,,-2.92,21.96,,-18.42,,20.16,-41.67,-12.01,6.57,-13.75,-39.64
2003-01,-7.16,-17.735,-17.73,-17.74,-40.98,,-26.26,,,13.99,20.25,,-17.74667,-9.07,20.97,-35.29,0.38,3.02,-2.16,-35.64
2003-02,-10.53426,-19.58001,-21.54866,-17.61136,-47.26196,,-13.84,,,1.45,22.68,,-21.02,,20.79,-39.55,-0.4,-2.72,3.19,-36.59
2003-03,-8.783384,-19.93798,-21.4697,-18.40627,-46.27124,,-26.33,,,-16.29,14.85,,-21.63667,,23.78,-41.12,-4.05,-0.01,-6.58,-36.39
2003-04,-6.97,-18.495,-16.4,-20.59,-38.73,,-36.34,,,6.31,18.95,,-22.92333,-11.07,19.91,-44.12,-9.73,-4.74,-10.97,-40.09
2003-05,-9.273759,-18.83075,-17.60901,-20.05249,-45.87903,,-21.99,,,1.47,19.23,,-20.10333,,19.03,-42.33,2.15,1.05,-3.65,-37.22
2003-06,-9.592634,-18.96845,-17.91072,-20.02619,-45.68829,,-16.56,,,23.91,19.04,,-21.39,,20.06,-43.21,-10.51,-0.9,-4.29,-36.61
2003-07,-6.63,-16.54,-14.65,-18.43,-35.02,,-13.98,,,9.39,18.18,,-20.35,-15.07,17.74,-43.49,0.55,0.18,-8.29,-39.77
2003-08,-9.302569,-16.55589,-15.15598,-17.95581,-36.78091,,-17.29,,,22.16,15.9,,-17.84,,16.07,-41.32,2.45,3.87,1.99,-36.02
2003-09,-9.659355,-16.14295,-14.52413,-17.76177,-35.83115,,-37.14,,,31.15,15.93,,-18.55,,18.23,-48.01,-10.93,10.59,-7.16,-42.42
2003-10,-11.22,-18.215,-11.59,-24.84,-33.06,,-7.21,,,7.43,18.54,,-15.51333,-10.71,18.35,-40.85,12.04,12.66,4.18,-37.48
2003-11,-10.49381,-20.69728,-15.78465,-25.60991,-38.12812,,-0.91,,,20.87,15.28,,-12.73667,,17.6,-38.96,14.59,18.35,2.82,-34.41
